episode,step,reward,action,age
3,119,-4.0,[0 0 0 1 1 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,120,-5.0,[1 0 0 0 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,121,-4.0,[0 1 0 1 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,122,-2.0,[0 0 1 0 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,123,-5.0,[0 0 1 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,124,-5.0,[1 1 1 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,125,-3.0,[1 0 0 0 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,126,-7.0,[1 1 0 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,127,-7.0,[1 1 1 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,128,-4.0,[0 0 1 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,129,-4.0,[0 1 0 1 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,130,-3.0,[1 0 0 0 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,131,-5.0,[0 1 0 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,132,-3.0,[0 1 0 1 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,133,-3.0,[0 1 0 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,134,-4.0,[1 0 1 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,135,-4.0,[1 1 0 1 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,136,-2.0,[0 0 0 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,137,-6.0,[1 1 0 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,138,-5.0,[1 1 1 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,139,-2.0,[1 1 0 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,140,-3.0,[1 0 1 0 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,141,-3.0,[1 0 0 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,142,-5.0,[0 1 1 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,143,-5.0,[0 0 0 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,144,-4.0,[1 0 1 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,145,-5.0,[1 0 1 1 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,146,-6.0,[1 1 1 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,147,-4.0,[1 0 0 1 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,148,-4.0,[1 0 1 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,149,-5.0,[0 0 1 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,150,-5.0,[0 1 1 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,151,-4.0,[0 1 0 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,152,-4.0,[1 0 1 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,153,-4.0,[1 1 0 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,154,-4.0,[1 1 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,155,-2.0,[0 0 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,156,-4.0,[0 0 1 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,157,-4.0,[1 0 0 0 1 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,158,-3.0,[0 1 0 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,159,-4.0,[0 1 1 1 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,160,-3.0,[0 1 0 0 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,161,-2.0,[0 1 1 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,162,-2.0,[1 1 0 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,163,-6.0,[1 1 1 1 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,164,-4.0,[1 1 1 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,165,-4.0,[1 0 0 1 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,166,-4.0,[0 1 1 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,167,-3.0,[0 1 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,168,-5.0,[0 1 1 1 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,169,-3.0,[0 0 0 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,170,-3.0,[1 0 0 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,171,-4.0,[1 0 1 1 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,172,-3.0,[0 1 0 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,173,-5.0,[0 0 0 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,174,-5.0,[1 0 1 1 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,175,-2.0,[0 0 1 0 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,176,-5.0,[1 1 0 1 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,177,-2.0,[0 0 0 1 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,178,-4.0,[0 1 1 1 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,179,-4.0,[1 0 1 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,180,-3.0,[0 1 1 0 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,181,-5.0,[0 1 1 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,182,-4.0,[0 1 1 1 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,183,-5.0,[0 1 1 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,184,-4.0,[1 1 0 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,185,-4.0,[0 0 0 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,186,-4.0,[0 1 0 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,187,-1.0,[1 0 0 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,188,-5.0,[1 1 0 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,189,-5.0,[1 1 1 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,190,-5.0,[1 0 1 1 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,191,-4.0,[1 0 0 0 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,192,-3.0,[0 0 0 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,193,-3.0,[0 0 1 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,194,-3.0,[0 1 1 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,195,-4.0,[1 0 0 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,196,-3.0,[0 1 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,197,-7.0,[0 1 1 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,198,-3.0,[0 0 0 1 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,199,-6.0,[0 1 1 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,200,-6.0,[1 1 1 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,201,-4.0,[1 0 1 1 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,202,-5.0,[0 1 0 0 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,203,-5.0,[1 1 0 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,204,-7.0,[1 1 1 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,205,-6.0,[0 1 1 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,206,-4.0,[1 1 1 0 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,207,-4.0,[1 1 0 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,208,-4.0,[0 0 1 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,209,-3.0,[1 0 0 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,210,-3.0,[0 1 0 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,211,-4.0,[1 1 0 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,212,-3.0,[0 0 1 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,213,-3.0,[0 0 1 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,214,-4.0,[1 0 0 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,215,-2.0,[0 0 0 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,216,-3.0,[0 1 1 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,217,-4.0,[1 1 0 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,218,-4.0,[0 1 1 1 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,219,-7.0,[0 1 1 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,220,-2.0,[0 1 0 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,221,-5.0,[0 1 0 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,222,-4.0,[0 1 1 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,223,-5.0,[1 1 1 0 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,224,-6.0,[1 1 0 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,225,-5.0,[1 1 0 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,226,-5.0,[1 1 0 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,227,-3.0,[1 0 0 1 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,228,-4.0,[0 0 1 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,229,-3.0,[1 0 1 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,230,-5.0,[0 1 1 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,231,-6.0,[1 0 1 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,232,-3.0,[1 1 0 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,233,-6.0,[1 1 0 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,234,-4.0,[0 0 1 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,235,-3.0,[1 1 0 0 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,236,-4.0,[0 1 0 1 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,237,-4.0,[0 1 1 1 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,238,-2.0,[0 0 1 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,239,-3.0,[1 1 1 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,240,-2.0,[0 0 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,241,-5.0,[1 0 0 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,242,-5.0,[1 1 0 0 1 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,243,-4.0,[1 0 0 1 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,244,-3.0,[1 0 0 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,245,-5.0,[1 1 1 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,246,-5.0,[1 0 1 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,247,-6.0,[1 1 1 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,248,-7.0,[1 1 1 1 1 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,249,-4.0,[1 1 0 0 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,250,-6.0,[1 0 1 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,251,-2.0,[0 0 0 1 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,252,-6.0,[1 1 1 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,253,-6.0,[1 1 1 1 0 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,254,-3.0,[1 1 0 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,255,-4.0,[1 1 0 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,256,-2.0,[1 0 0 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,257,-3.0,[0 0 0 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,258,-5.0,[1 0 0 0 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,259,-5.0,[0 0 1 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,260,-7.0,[1 0 1 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,261,-4.0,[0 0 0 0 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,262,-4.0,[1 1 1 0 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,263,-7.0,[1 0 1 1 1 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,264,-2.0,[0 0 1 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,265,-4.0,[1 0 0 0 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,266,-3.0,[1 0 1 0 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,267,-5.0,[1 0 0 1 0 1 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,268,-2.0,[0 0 1 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,269,-6.0,[1 1 0 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,270,-5.0,[0 1 1 1 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,271,-2.0,[0 0 0 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,272,-4.0,[1 1 0 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,273,-2.0,[1 0 0 0 1 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,274,-3.0,[1 1 0 0 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,275,-4.0,[1 0 1 1 0 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,276,-3.0,[1 1 0 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,277,-3.0,[0 1 0 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,278,-1.0,[0 1 0 0 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,279,-2.0,[0 0 0 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,280,-4.0,[0 1 0 1 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,281,-2.0,[0 0 0 0 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,282,-3.0,[0 0 1 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,283,-1.0,[0 0 0 1 0 0 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,284,-5.0,[0 0 1 1 1 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,285,-5.0,[1 1 0 0 1 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,286,-4.0,[1 1 0 0 0 1 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,287,-3.0,[1 0 0 1 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,288,-4.0,[0 1 1 0 0 1 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,289,-5.0,[0 1 1 1 1 0 0 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,290,-2.0,[0 0 1 0 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,291,-5.0,[1 1 1 0 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,292,-3.0,[0 1 0 0 1 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,293,-3.0,[1 1 0 0 0 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,294,-5.0,[1 1 0 1 1 0 1 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,295,-7.0,[1 1 1 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,296,-3.0,[1 0 1 0 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,297,-3.0,[1 0 1 0 0 1 0 0],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,298,-6.0,[1 1 0 1 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
3,299,1861.0,[0 1 1 0 1 0 1 1],"[0.00333333 0.02333333 0.03       0.05333333 0.20666667 0.03
 0.11666667 0.        ]"
4,0,-3.0,[1 0 0 1 0 1 0 0],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,1,-6.0,[0 0 1 1 1 1 1 1],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,2,-4.0,[1 0 0 0 0 1 1 1],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,3,-3.0,[0 1 0 0 1 1 0 0],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,4,-4.0,[0 1 1 0 0 0 1 1],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,5,-5.0,[1 1 0 1 0 1 1 0],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,6,-3.0,[0 0 0 1 0 1 1 0],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
4,7,-5.0,[1 0 0 1 1 0 1 1],"[0.00333333 0.00666667 0.02666667 0.07333333 0.04       0.06
 0.27       0.02      ]"
